"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-02-28,61639,"10025","NY","New York-Newark-Jersey City","New York County","New York",0,1009600,-0.0173252871325676,-0.0526414563197898,-0.110484581497797,0.0211473865026552,0.0229686614540006,"2018-01","2018-Q1",1138100,-0.112907477374572,"2015-08"
2019-02-28,84654,"60657","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1,353000,0.000850581230507513,0.000566893424036281,0.00398179749715586,0.0286528775220734,0.0119698447071825,"2018-12","2018-Q4",353200,-0.000566251415628539,"2018-12"
2019-02-28,61637,"10023","NY","New York-Newark-Jersey City","New York County","New York",2,1361000,-0.00256504213997801,-0.0147676270450268,-0.104369570939721,-0.00361943886748062,0.0171212142856427,"2016-12","2016-Q4",1622600,-0.161222728953531,"2013-10"
2019-02-28,91982,"77494","TX","Houston-The Woodlands-Sugar Land","Harris County","Katy",3,334300,-0.00238734706057893,-0.00535554894376674,0.0238897396630934,0.0364561023275278,0.0313137343007233,"2018-09","2018-Q3",338500,-0.0124076809453471,"2018-05"
2019-02-28,84616,"60614","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4,432500,0.000694123091161499,0.00185313875376419,0.00792356094150548,0.0344627476415349,0.0190563020147425,"2019-02","2019-Q1",432500,0,"2019-02"
2019-02-28,93144,"79936","TX","El Paso","El Paso County","El Paso",5,128500,0.00234009360374415,0.0134069400630915,0.0663900414937759,0.0287874365622647,0.0058658200100532,"2007-10","2007-Q4",132400,-0.0294561933534743,"2007-06"
2019-02-28,91940,"77449","TX","Houston-The Woodlands-Sugar Land","Harris County","Katy",6,183000,0.00549450549450549,0.0149750415973378,0.0487106017191977,0.0722720098544203,0.0371236885171555,"2019-02","2019-Q1",183000,0,"2019-02"
2019-02-28,91733,"77084","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",7,177000,0.00912200684150513,0.030267753201397,0.0912453760789149,0.0725594226050683,0.0364786404673965,"2019-02","2019-Q1",177000,0,"2019-02"
2019-02-28,61616,"10002","NY","New York-Newark-Jersey City","New York County","New York",8,943500,-0.00746896696823059,-0.0285214168039539,-0.0397923875432526,0.0525342284156163,0.0320397229409242,"2017-10","2017-Q4",1009900,-0.0657490840677295,"2017-04"
2019-02-28,61807,"10467","NY","New York-Newark-Jersey City","Bronx County","New York",9,426700,0.00613062956849799,0.0111374407582938,0.0786147623862487,0.0634611397194771,0.0280433141175727,"2019-02","2019-Q1",426700,0,"2019-02"
2019-02-28,84640,"60640","IL","Chicago-Naperville-Elgin","Cook County","Chicago",10,237800,0.00126315789473684,0.00379907133811735,-0.0153209109730849,0.0364756271063382,0,"2007-01","2007-Q1",269900,-0.118932938125232,"2004-09"
2019-02-28,62037,"11226","NY","New York-Newark-Jersey City","Kings County","New York",11,829900,-0.000602119460500963,-0.00192423331328924,0.116507466702543,0.125066232156388,0.0615941050801025,"2018-12","2018-Q4",831900,-0.00240413511239332,"2018-11"
2019-02-28,97564,"94109","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",12,1253700,-0.00302186878727634,-0.00893280632411067,0.00593757522265907,0.0553190033252184,0.0519380578901671,"2018-11","2018-Q4",1265000,-0.00893280632411067,"2018-10"
2019-02-28,61630,"10016","NY","New York-Newark-Jersey City","New York County","New York",13,988100,-0.00573556047494466,-0.0292759603104431,-0.0388132295719844,0.0207888328879582,0.0195839377222813,"2017-02","2017-Q1",1092400,-0.0954778469425119,"2015-11"
2019-02-28,74101,"37013","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",14,222900,0.0054127198917456,0.0201372997711671,0.113386613386613,0.114725818352824,0.0491150040922679,"2019-02","2019-Q1",222900,0,"2019-02"
2019-02-28,92593,"78660","TX","Austin-Round Rock","Travis County","Pflugerville",15,250400,0.00200080032012805,0.00805152979066022,0.0351384869780901,0.0724521469224857,0.0380897543691203,"2019-02","2019-Q1",250400,0,"2019-02"
2019-02-28,71831,"32162","FL","The Villages","Sumter County","The Villages",16,267300,0.00337837837837838,0.0109682299546142,0.0769540692989525,0.0333153777197892,0.0243710367145542,"2019-02","2019-Q1",267300,0,"2019-02"
2019-02-28,62087,"11375","NY","New York-Newark-Jersey City","Queens County","New York",17,997000,0.00130561414080546,0.0120799918789971,0.0304909560723514,0.0716474640836327,0.0477572459663005,"2019-02","2019-Q1",997000,0,"2019-02"
2019-02-28,62045,"11235","NY","New York-Newark-Jersey City","Kings County","New York",18,714100,-0.000699692135460397,-0.00279290601871247,-0.0099819769859975,0.053761826508578,0.037599110060125,"2018-06","2018-Q2",726200,-0.0166620765629303,"2018-01"
2019-02-28,84646,"60647","IL","Chicago-Naperville-Elgin","Cook County","Chicago",19,395300,0.0032994923857868,0.00406400812801626,0.0275539381336106,0.0670955646857527,0.0289000551801464,"2019-02","2019-Q1",395300,0,"2019-02"
2019-02-28,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Hawthorne",20,658800,0.00197718631178707,0.012137041020126,0.0878467635402906,0.0937940885142206,0.05388003106614,"2019-02","2019-Q1",658800,0,"2019-02"
2019-02-28,74242,"37211","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",21,264900,0.00378931413414172,0.0130019120458891,0.0755176613885506,0.127776571762064,0.0624080837423728,"2019-02","2019-Q1",264900,0,"2019-02"
2019-02-28,61643,"10029","NY","New York-Newark-Jersey City","New York County","New York",22,776700,-0.00269645608628659,-0.0191943427200404,-0.0150900329698199,0.0420618652287896,0.0367295666406791,"2018-05","2018-Q2",796000,-0.0242462311557789,"2017-08"
2019-02-28,61623,"10009","NY","New York-Newark-Jersey City","New York County","New York",23,1092400,-0.0249040435597608,-0.0463553033609777,-0.0434325744308231,0.0266475421195167,0.0266823573238104,"2017-02","2017-Q1",1221200,-0.105470029479201,"2016-09"
2019-02-28,84620,"60618","IL","Chicago-Naperville-Elgin","Cook County","Chicago",24,393500,0.000762970498474059,-0.000254065040650407,0.0028032619775739,0.0533124275505137,0.0241375840726348,"2018-04","2018-Q2",395200,-0.00430161943319838,"2018-04"
2019-02-28,61625,"10011","NY","New York-Newark-Jersey City","New York County","New York",25,1633200,-0.00572263484719347,-0.0168552853359018,-0.0621877691645134,0.0108253620906393,0.0288003037817421,"2016-08","2016-Q3",1819600,-0.102440096724555,"2014-06"
2019-02-28,92036,"77573","TX","Houston-The Woodlands-Sugar Land","Galveston County","League City",26,269900,0.00297287253808993,0.0085949177877429,0.0547088706525987,0.0671701146700563,0.0365473674945198,"2019-02","2019-Q1",269900,0,"2019-02"
2019-02-28,92045,"77584","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Pearland",27,268400,0.00298953662182362,0.013595166163142,0.0571090980701063,0.0646741305050034,0.033154541469776,"2019-02","2019-Q1",268400,0,"2019-02"
2019-02-28,61703,"10128","NY","New York-Newark-Jersey City","New York County","New York",28,1193300,-0.00756819693945442,-0.0207615296241589,-0.011268539232745,0.0517792822467282,0.0317832338940955,"2018-08","2018-Q3",1251400,-0.046428000639284,"2017-12"
2019-02-28,66126,"20002","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",29,674900,-0.0050125313283208,-0.0013317549570879,0.0779428206356812,0.0903177028480579,0.0677449672034929,"2018-12","2018-Q4",679200,-0.00633097762073027,"2018-11"
2019-02-28,92271,"78130","TX","San Antonio-New Braunfels","Comal County","New Braunfels",30,230100,0.00524246395806029,0.0105401844532279,0.0569591180523656,0.0660756743421664,0.038570638708703,"2019-02","2019-Q1",230100,0,"2019-02"
2019-02-28,69816,"28269","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",31,211200,0.00571428571428571,0.0252427184466019,0.0880989180834621,0.0778180677127258,0.0317549069103342,"2019-02","2019-Q1",211200,0,"2019-02"
2019-02-28,92551,"78613","TX","Austin-Round Rock","Williamson County","Cedar Park",32,304100,0.00396170353251898,0.0201274740020127,0.0354102826012938,0.0713067200090753,0.0413455055365812,"2019-02","2019-Q1",304100,0,"2019-02"
2019-02-28,92515,"78572","TX","McAllen-Edinburg-Mission","Hidalgo County","Mission",33,107800,0.000928505106778087,0.00185873605947955,0.0641658440276407,0.0526658694369198,0.0229692040500391,"2019-02","2019-Q1",107800,0,"2019-02"
2019-02-28,97771,"94565","CA","San Francisco-Oakland-Hayward","Contra Costa County","Pittsburg",34,425600,0.000470145745181006,-0.00769410118908837,0.0360272638753651,0.109624966104992,0.0719246756910228,"2006-01","2006-Q1",465300,-0.0853212980872555,"2005-05"
2019-02-28,93123,"79912","TX","El Paso","El Paso County","El Paso",35,188700,0.0026567481402763,0.0053276505061268,0.0283378746594005,0.0196558799073481,0.00704900818347509,"2019-02","2019-Q1",188700,0,"2019-02"
2019-02-28,71067,"30349","GA","Atlanta-Sandy Springs-Roswell","Clayton County","Riverdale",36,131900,0.00456968773800457,0.0216886134779241,0.056044835868695,0.139019794274099,0.00284930309345355,"2007-09","2007-Q3",150400,-0.123005319148936,"2003-01"
2019-02-28,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",37,1527800,0.00572707524191956,0.00440470711984748,0.0853164736804717,0.0948422951043111,0.0546139896995026,"2019-02","2019-Q1",1527800,0,"2019-02"
2019-02-28,66133,"20009","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",38,555900,-0.00161637931034483,0.0037919826652221,0.00743022834360275,0.0243481116704398,0.0268517884649742,"2017-07","2017-Q3",560300,-0.00785293592718187,"2017-03"
2019-02-28,90654,"75052","TX","Dallas-Fort Worth-Arlington","Dallas County","Grand Prairie",39,222400,0.00907441016333938,0.0387669313404951,0.120967741935484,0.103040694237975,0.0524413314068501,"2019-02","2019-Q1",222400,0,"2019-02"
2019-02-28,74126,"37042","TN","Clarksville","Montgomery County","Clarksville",40,139500,0.00287562904385334,0.0167638483965015,0.0830745341614907,0.0384807359267065,0.0192353786389066,"2019-02","2019-Q1",139500,0,"2019-02"
2019-02-28,91926,"77433","TX","Houston-The Woodlands-Sugar Land","Harris County","Cypress",41,258000,0.00506427736657577,0.0125588697017268,0.0270700636942675,0.0447300358019065,0.0306332123196682,"2019-02","2019-Q1",258000,0,"2019-02"
2019-02-28,89925,"73099","OK","Oklahoma City","Canadian County","Yukon",42,166800,0.00120048019207683,0.00421432871763998,0.0328173374613003,0.0282665939074671,0.0296809298457394,"2019-02","2019-Q1",166800,0,"2019-02"
2019-02-28,61802,"10462","NY","New York-Newark-Jersey City","Bronx County","New York",43,157400,0.00254777070063694,0.0187702265372168,0.14639475600874,0.115816212093707,0.034614761655553,"2019-02","2019-Q1",157400,0,"2019-02"
2019-02-28,62017,"11206","NY","New York-Newark-Jersey City","Kings County","New York",44,740900,0.00189317106152806,0.00720500271886895,0.10367942797557,0.105504984459535,0.0608788903309645,"2019-02","2019-Q1",740900,0,"2019-02"
2019-02-28,91922,"77429","TX","Houston-The Woodlands-Sugar Land","Harris County","Cypress",45,250800,0.00642054574638844,0.0199267995119967,0.035080478745357,0.060013970538991,0.0344757106967575,"2019-02","2019-Q1",250800,0,"2019-02"
2019-02-28,61617,"10003","NY","New York-Newark-Jersey City","New York County","New York",46,1609100,-0.00426980198019802,-0.0257326229111165,-0.0315377670779416,0.035109893002792,0.0360420216713691,"2018-06","2018-Q2",1707000,-0.0573520796719391,"2017-07"
2019-02-28,91968,"77479","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Sugar Land",47,369800,0.000270489586150933,0.00516444686055993,0.00461831024178212,0.0453852559153294,0.0316105862934351,"2018-06","2018-Q2",370500,-0.00188933873144399,"2018-05"
2019-02-28,70829,"30044","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Lawrenceville",48,199500,0.00503778337531486,0.0194174757281553,0.102209944751381,0.107751493098699,0.0330655802219748,"2019-02","2019-Q1",199500,0,"2019-02"
2019-02-28,86026,"63376","MO","St. Louis","Saint Charles County","Saint Peters",49,204400,0.00245218244237371,0.00788954635108481,0.070717653221582,0.0562095734944299,0.0201090677093101,"2019-02","2019-Q1",204400,0,"2019-02"
2019-02-28,84615,"60613","IL","Chicago-Naperville-Elgin","Cook County","Chicago",50,229400,-0.000871080139372822,0.00349956255468067,-0.0532397853900124,0.020073307449969,0.00013087008632473,"2006-04","2006-Q2",262700,-0.126760563380282,"2003-05"
2019-02-28,61803,"10463","NY","New York-Newark-Jersey City","Bronx County","New York",51,704700,-0.00339414509970301,0.00370317618572853,0.069672131147541,0.0879208227685271,0.0280296869651684,"2019-01","2019-Q1",707100,-0.00339414509970301,"2018-12"
2019-02-28,70828,"30043","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Lawrenceville",52,239000,0.00209643605870021,0.0101437024513948,0.0593971631205674,0.0763970011513773,0.0322499375361138,"2019-02","2019-Q1",239000,0,"2019-02"
2019-02-28,62023,"11212","NY","New York-Newark-Jersey City","Kings County","New York",53,456400,-0.00131291028446389,-0.00782608695652174,0.0723684210526316,0.0972940328829182,0.0298801127078216,"2018-11","2018-Q4",460000,-0.00782608695652174,"2018-10"
2019-02-28,62040,"11230","NY","New York-Newark-Jersey City","Kings County","New York",54,1125900,0.00392331698617922,0.00841916703985669,0.119184890656064,0.0904348015833884,0.0551499777508959,"2019-02","2019-Q1",1125900,0,"2019-02"
2019-02-28,84627,"60625","IL","Chicago-Naperville-Elgin","Cook County","Chicago",55,294200,-0.00237368599525263,-0.00338753387533875,-0.010427177934746,0.044541226508013,0.00721207215328512,"2007-04","2007-Q2",328700,-0.104958929114694,"2005-02"
2019-02-28,62020,"11209","NY","New York-Newark-Jersey City","Kings County","New York",56,1004500,0.00560616678346181,0.000199143682166683,0.0281473899692938,0.0550487249751548,0.0456688339671516,"2019-02","2019-Q1",1004500,0,"2019-02"
2019-02-28,84630,"60629","IL","Chicago-Naperville-Elgin","Cook County","Chicago",57,171000,0.00411039342337052,0.00766057748968768,0.0452322738386308,0.0777493205462199,-0.00208123990081854,"2007-01","2007-Q1",238300,-0.282417121275703,"2004-03"
2019-02-28,69823,"28277","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",58,354300,0.00113026278609777,0.00796586059743954,0.0323426573426573,0.05813103603397,0.0301691182529495,"2019-02","2019-Q1",354300,0,"2019-02"
2019-02-28,60545,"07030","NJ","New York-Newark-Jersey City","Hudson County","Hoboken",59,712600,-0.00474860335195531,-0.0158817842839387,-0.0826467559217302,0.0462937531565542,0.0334708942578728,"2017-10","2017-Q4",786100,-0.0934995547640249,"2016-12"
2019-02-28,92341,"78245","TX","San Antonio-New Braunfels","Bexar County","San Antonio",60,176900,0.00169875424688562,0.0108571428571429,0.0580143540669856,0.0658531495651598,0.0300236449368805,"2019-02","2019-Q1",176900,0,"2019-02"
2019-02-28,90823,"75287","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",61,326900,0.00460971112476951,0.0196506550218341,0.0296062992125984,0.0700690424356214,0.0442089835226778,"2018-07","2018-Q3",327100,-0.00061143381228982,"2018-06"
2019-02-28,92617,"78704","TX","Austin-Round Rock","Travis County","Austin",62,546200,0.00552282768777614,0.0243810952738185,0.103211472429812,0.0690316665290618,0.0521596244903975,"2019-02","2019-Q1",546200,0,"2019-02"
2019-02-28,94748,"85032","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",63,268000,-0.00371747211895911,-0.00223380491437081,0.0850202429149797,0.0772923595387602,0.0452259047536856,"2018-12","2018-Q4",269700,-0.00630329996292176,"2018-11"
2019-02-28,84612,"60610","IL","Chicago-Naperville-Elgin","Cook County","Chicago",64,298500,0.000670465973851827,0.0111788617886179,-0.00995024875621891,0.0267419798769919,0.011708218858556,"2017-11","2017-Q4",305800,-0.0238718116415958,"2017-06"
2019-02-28,62032,"11221","NY","New York-Newark-Jersey City","Kings County","New York",65,955900,-0.0109674081738231,-0.0325877947576156,0.0445852912250027,0.128881320730198,0.0800406591032141,"2018-11","2018-Q4",988100,-0.0325877947576156,"2018-08"
2019-02-28,72463,"33160","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Sunny Isles Beach",66,340900,-0.00263311878291398,-0.00554259043173862,0.0118729593351143,0.0418620625384385,0.0422852238422984,"2006-07","2006-Q3",398200,-0.143897538925163,"2005-09"
2019-02-28,67732,"23464","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",67,257300,0.00194704049844237,0.00901960784313726,0.0320898515844364,0.0233991091312695,0.00360727526486837,"2007-05","2007-Q2",265800,-0.0319789315274643,"2005-12"
2019-02-28,91726,"77077","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",68,304500,0.00230414746543779,0.00230414746543779,-0.00490196078431373,0.0486704427297775,0.0410213269344608,"2018-04","2018-Q2",308000,-0.0113636363636364,"2017-09"
2019-02-28,70874,"30096","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Duluth",69,236300,0.00169563374311149,0.0145985401459854,0.0934752429430819,0.0846554398967257,0.0379607522168746,"2019-02","2019-Q1",236300,0,"2019-02"
2019-02-28,66843,"21234","MD","Baltimore-Columbia-Towson","Baltimore County","Parkville",70,210900,0.00142450142450142,0.00047438330170778,0.0613990941117262,0.0401733877746306,0.00143371605163534,"2007-07","2007-Q3",227800,-0.0741878841088674,"2006-02"
2019-02-28,90795,"75243","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",71,227400,0.00664010624169987,0.0498614958448753,0.117994100294985,0.128402049643701,0.0645981043982604,"2019-02","2019-Q1",227400,0,"2019-02"
2019-02-28,99534,"98052","WA","Seattle-Tacoma-Bellevue","King County","Redmond",72,821300,-0.00170171386896803,0.00403422982885086,-0.0166427203065134,0.102503041646906,0.0577181430057363,"2018-06","2018-Q2",837900,-0.0198114333452679,"2018-01"
2019-02-28,62025,"11214","NY","New York-Newark-Jersey City","Kings County","New York",73,705800,-0.00268475342659319,-0.00995932108290083,0.0342907385697538,0.0717631402255263,0.046269418086724,"2018-07","2018-Q3",713900,-0.0113461269085306,"2018-06"
2019-02-28,92481,"78521","TX","Brownsville-Harlingen","Cameron County","Brownsville",74,74500,0.00269179004037685,-0.00401069518716578,0.0797101449275362,0.0432005134008073,0.02188141863455,"2018-11","2018-Q4",74800,-0.00401069518716578,"2018-11"
2019-02-28,97711,"94501","CA","San Francisco-Oakland-Hayward","Alameda County","Alameda",75,974700,-0.00469723271724701,-0.00803989415835538,-0.020205066344994,0.0727142515175809,0.0570025860707064,"2018-03","2018-Q1",998000,-0.0233466933867735,"2018-01"
2019-02-28,91889,"77379","TX","Houston-The Woodlands-Sugar Land","Harris County","Spring",76,254300,0.00315581854043392,0.0139553429027113,0.0452116728318948,0.0560590470808713,0.0339597704102648,"2019-02","2019-Q1",254300,0,"2019-02"
2019-02-28,61148,"08701","NJ","New York-Newark-Jersey City","Ocean County","Lakewood",77,329900,0.00182204676586699,0.000303214069132808,0.0223117446544778,0.0636672319571623,0.0219165308246596,"2019-02","2019-Q1",329900,0,"2019-02"
2019-02-28,61633,"10019","NY","New York-Newark-Jersey City","New York County","New York",78,1193000,-0.0118446119440073,-0.0449123368825554,-0.054824908889241,0.0108024653840755,0.0200391460737837,"2016-02","2016-Q1",1348000,-0.114985163204748,"2014-07"
2019-02-28,92598,"78666","TX","Austin-Round Rock","Hays County","San Marcos",79,209800,0.00478927203065134,0.0115718418514947,0.0558631102164066,0.082109512679549,0.0427043384139629,"2019-02","2019-Q1",209800,0,"2019-02"
2019-02-28,70810,"30024","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Suwanee",80,358800,0.00195476123987713,0.00928270042194093,0.0482033304119194,0.0644974497582584,0.0328518897964971,"2019-02","2019-Q1",358800,0,"2019-02"
2019-02-28,62039,"11229","NY","New York-Newark-Jersey City","Kings County","New York",81,771200,0.000129684865776164,-0.00297349709114415,0.0427257977285019,0.0753148671612405,0.0473211929556878,"2018-11","2018-Q4",773500,-0.00297349709114415,"2018-10"
2019-02-28,72578,"33411","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Royal Palm Beach",82,295500,0.00135547272111149,0.0102564102564103,0.0501066098081023,0.110843596968223,0.0437346951522268,"2006-06","2006-Q2",333000,-0.112612612612613,"2005-07"
2019-02-28,92654,"78745","TX","Austin-Round Rock","Travis County","Austin",83,319300,0.00598613736609956,0.0253692999357739,0.0923708518645227,0.102412845268773,0.0636936757875022,"2019-02","2019-Q1",319300,0,"2019-02"
2019-02-28,84621,"60619","IL","Chicago-Naperville-Elgin","Cook County","Chicago",84,129800,-0.000769822940723634,-0.00612557427258806,0.0180392156862745,0.0533388998555766,-0.0183439075433168,"2007-11","2007-Q4",178600,-0.273236282194849,"2004-06"
2019-02-28,97565,"94110","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",85,1523900,-0.00580636743215031,-0.0130181347150259,0.0282726045883941,0.0828635228968877,0.0757717229265729,"2018-08","2018-Q3",1554700,-0.019810895992796,"2018-06"
2019-02-28,72363,"33025","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Miramar",86,242600,0.00165152766308836,0.0062214848610535,0.0626368812965396,0.115908425269158,0.037923756346522,"2006-12","2006-Q4",279400,-0.131710808876163,"2005-11"
2019-02-28,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",87,1289700,-0.0014710436667699,-0.00524489008870035,0.0376538740043447,0.104027992031622,0.070362676775187,"2018-10","2018-Q4",1301300,-0.00891416276031661,"2018-08"
2019-02-28,72442,"33139","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",88,333300,0.00300932891965092,0.00664451827242525,-0.0828288387451844,0.0121949331678055,0.0230804983797872,"2016-12","2016-Q4",383800,-0.131578947368421,"2014-07"
2019-02-28,77007,"44107","OH","Cleveland-Elyria","Cuyahoga County","Lakewood",89,191000,0.00632244467860906,0.0257787325456498,0.107888631090487,0.0900648034358089,0.0494263295452808,"2019-02","2019-Q1",191000,0,"2019-02"
2019-02-28,69672,"28027","NC","Charlotte-Concord-Gastonia","Cabarrus County","Concord",90,233800,0.00559139784946236,0.0182926829268293,0.0925233644859813,0.0694823246767764,0.0288052786821904,"2019-02","2019-Q1",233800,0,"2019-02"
2019-02-28,90665,"75067","TX","Dallas-Fort Worth-Arlington","Denton County","Lewisville",91,256800,0.00273330730183522,0.0182394924662966,0.0749267475931352,0.0985605433061179,0.0542580222791778,"2019-02","2019-Q1",256800,0,"2019-02"
2019-02-28,67730,"23462","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",92,199900,0.00100150225338007,0.00857719475277497,0.0325413223140496,0.0217618148224237,-0.00158686230844196,"2007-08","2007-Q3",214000,-0.0658878504672897,"2006-01"
2019-02-28,62088,"11377","NY","New York-Newark-Jersey City","Queens County","New York",93,762100,0.00554162818313762,0.0177617521367521,0.068414411888406,0.0748167580724295,0.0430477623647894,"2019-02","2019-Q1",762100,0,"2019-02"
2019-02-28,58669,"02169","MA","Boston-Cambridge-Newton","Norfolk County","Quincy",94,433300,0.00510322430990489,0.0130932896890344,0.0540014594989054,0.06995630412075,0.0396531511882532,"2019-02","2019-Q1",433300,0,"2019-02"
2019-02-28,79054,"48197","MI","Ann Arbor","Washtenaw County","Ypsilanti",95,226100,0.009375,0.0263277349069451,0.115441539220523,0.0801121349918676,0.0470254435079187,"2019-02","2019-Q1",226100,0,"2019-02"
2019-02-28,87074,"66062","KS","Kansas City","Johnson County","Olathe",96,263600,0.00419047619047619,0.0115118956254797,0.0493630573248408,0.0604064934326447,0.0271265391455044,"2019-02","2019-Q1",263600,0,"2019-02"
2019-02-28,76953,"44035","OH","Cleveland-Elyria","Lorain County","Elyria",97,101900,0.00691699604743083,0.0210420841683367,0.134743875278396,0.0565417049484207,0.00421790855990989,"2006-04","2006-Q2",116000,-0.121551724137931,"2002-06"
2019-02-28,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",98,436100,0.00414460050656228,0.0144219585950221,0.0600388915896937,0.1068565917243,0.0468096088718037,"2019-02","2019-Q1",436100,0,"2019-02"
2019-02-28,98325,"95630","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Folsom",99,555800,0.00162191385835286,0.0109130592942888,0.0441480368213414,0.0519804775387653,0.0407727551956969,"2019-02","2019-Q1",555800,0,"2019-02"
2019-02-28,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",100,467500,0.00128507174983937,0.00494411006018917,0.0407390917186109,0.077755201627546,0.0471543092283662,"2019-02","2019-Q1",467500,0,"2019-02"
2019-02-28,95048,"85710","AZ","Tucson","Pima County","Tucson",101,177300,0.00453257790368272,0.00681431005110733,0.0423280423280423,0.0583894300547374,0.00850664738334261,"2006-05","2006-Q2",205500,-0.137226277372263,"2005-06"
2019-02-28,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Norwalk",102,485800,0.00103029054193283,0.00976927873622947,0.0298918804324783,0.0642663071393443,0.0411442369146096,"2006-08","2006-Q3",495500,-0.0195761856710394,"2006-05"
2019-02-28,84613,"60611","IL","Chicago-Naperville-Elgin","Cook County","Chicago",103,351800,0.00085348506401138,0.00370898716119829,0.00744558991981672,0.00899257325201863,0.00365395230497612,"2006-05","2006-Q2",374200,-0.0598610368786745,"2005-09"
2019-02-28,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange County","Westminster",104,676000,-0.00250848458019773,0.0022238695329874,0.0457920792079208,0.0611141990184692,0.0425578228779175,"2019-01","2019-Q1",677700,-0.00250848458019773,"2019-01"
2019-02-28,62044,"11234","NY","New York-Newark-Jersey City","Kings County","New York",105,622300,0.00435765009683667,0.0102272727272727,0.0839574986936074,0.0723260193880499,0.0375829950716622,"2019-02","2019-Q1",622300,0,"2019-02"
2019-02-28,62067,"11355","NY","New York-Newark-Jersey City","Queens County","New York",106,747200,-0.00040133779264214,0.0043010752688172,0.0912808529282898,0.0779859979304702,0.0537382237601542,"2019-01","2019-Q1",747500,-0.00040133779264214,"2019-01"
2019-02-28,74156,"37075","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner County","Hendersonville",107,286800,0.0027972027972028,0.00666900666900667,0.0524770642201835,0.0700883873681633,0.0358786018117516,"2019-02","2019-Q1",286800,0,"2019-02"
2019-02-28,61790,"10314","NY","New York-Newark-Jersey City","Richmond County","New York",108,522000,-0.00760456273764258,-0.0162080663399925,0.0421241764823318,0.0733540704713909,0.0335445324430363,"2018-12","2018-Q4",530900,-0.0167639856846864,"2018-10"
2019-02-28,71005,"30281","GA","Atlanta-Sandy Springs-Roswell","Henry County","Stockbridge",109,166100,0.00544794188861985,0.0171463563992652,0.103654485049834,0.105049723054173,0.0216310539419131,"2019-02","2019-Q1",166100,0,"2019-02"
2019-02-28,62022,"11211","NY","New York-Newark-Jersey City","Kings County","New York",110,967600,0.00186373990474218,0.00592577190976193,0.00321410057024365,0.0495407710520737,0.0535146583772959,"2017-11","2017-Q4",980000,-0.0126530612244898,"2017-09"
2019-02-28,62026,"11215","NY","New York-Newark-Jersey City","Kings County","New York",111,1232600,-0.0060478993629546,-0.0256126482213439,-0.0380833463399407,0.0670840806086608,0.0542575025399155,"2018-05","2018-Q2",1298500,-0.0507508663842896,"2017-10"
2019-02-28,96007,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",112,943700,0.000317998728005088,-0.00871848739495798,0.0187844110979164,0.0793508724684115,0.0694061210801833,"2018-10","2018-Q4",955200,-0.0120393634840871,"2018-08"
